year type stratum sex age value 
2015 N 1 2 13 9396.65
2015 N 1 2 14 5589.09
2015 N 1 2 15 2054.3
2015 N 1 2 16 1333.15
2015 N 1 2 17 442.76
2015 N 1 2 18 395.284
2015 N 1 2 19 1009.31
2015 N 1 2 20 1662.17
2015 Biomass 1 2 1 0
2015 Biomass 1 2 2 0
2015 Biomass 1 2 3 0
2015 Biomass 1 2 4 0
2015 Biomass 1 2 5 0
2015 Biomass 1 2 6 24.1606
2015 Biomass 1 2 7 194.352
2015 Biomass 1 2 8 71.6452
2015 Biomass 1 2 9 783.194
2015 Biomass 1 2 10 3676.88
2015 Biomass 1 2 11 2278.14
2015 Biomass 1 2 12 2638.83
2015 Biomass 1 2 13 2975.75
2015 Biomass 1 2 14 1929.97
2015 Biomass 1 2 15 790.204
2015 Biomass 1 2 16 465.99
2015 Biomass 1 2 17 179.554
2015 Biomass 1 2 18 112.67
2015 Biomass 1 2 19 353.981
2015 Biomass 1 2 20 769.177
2015 N_Kimura   1 2 1 0
2015 N_Kimura   1 2 2 0
2015 N_Kimura   1 2 3 0
2015 N_Kimura   1 2 4 0
2015 N_Kimura   1 2 5 0
2015 N_Kimura   1 2 6 174.214
2015 N_Kimura   1 2 7 944.942
2015 N_Kimura   1 2 8 445.997
2015 N_Kimura   1 2 9 3349.88
2015 N_Kimura   1 2 10 17361
2015 N_Kimura   1 2 11 10933.2
2015 N_Kimura   1 2 12 11631.9
2015 N_Kimura   1 2 13 12534.9
2015 N_Kimura   1 2 14 7455.71
2015 N_Kimura   1 2 15 2740.38
2015 N_Kimura   1 2 16 1778.39
2015 N_Kimura   1 2 17 590.632
2015 N_Kimura   1 2 18 527.299
2015 N_Kimura   1 2 19 1346.39
2015 N_Kimura   1 2 20 2217.29
2015 avg_wt_age 1 2 1 0
2015 avg_wt_age 1 2 2 0
2015 avg_wt_age 1 2 3 0
2015 avg_wt_age 1 2 4 0
2015 avg_wt_age 1 2 5 0
2015 avg_wt_age 1 2 6 0.185
2015 avg_wt_age 1 2 7 0.274367
2015 avg_wt_age 1 2 8 0.21429
2015 avg_wt_age 1 2 9 0.31188
2015 avg_wt_age 1 2 10 0.282522
2015 avg_wt_age 1 2 11 0.277959
2015 avg_wt_age 1 2 12 0.302626
2015 avg_wt_age 1 2 13 0.316683
2015 avg_wt_age 1 2 14 0.345309
2015 avg_wt_age 1 2 15 0.384659
2015 avg_wt_age 1 2 16 0.349541
2015 avg_wt_age 1 2 17 0.405534
2015 avg_wt_age 1 2 18 0.285035
2015 avg_wt_age 1 2 19 0.350717
2015 avg_wt_age 1 2 20 0.462755
2015 p 1 1 1 0
2015 p 1 1 2 0
2015 p 1 1 3 0
2015 p 1 1 4 0
2015 p 1 1 5 0
2015 p 1 1 6 0.000221775
2015 p 1 1 7 0.00358064
2015 p 1 1 8 0.000317935
2015 p 1 1 9 0.0211215
2015 p 1 1 10 0.0795596
2015 p 1 1 11 0.0503787
2015 p 1 1 12 0.0755446
2015 p 1 1 13 0.0949796
2015 p 1 1 14 0.0759583
2015 p 1 1 15 0.0352676
2015 p 1 1 16 0.00666209
2015 p 1 1 17 0.0069686
2015 p 1 1 18 0.0048853
2015 p 1 1 19 0.00891135
2015 p 1 1 20 0.0243733
2015 p 1 2 1 0
2015 p 1 2 2 0
2015 p 1 2 3 0
2015 p 1 2 4 0
2015 p 1 2 5 0
2015 p 1 2 6 0.00120313
2015 p 1 2 7 0.0065258
2015 p 1 2 8 0.00308007
2015 p 1 2 9 0.0231344
2015 p 1 2 10 0.119896
2015 p 1 2 11 0.0755052
2015 p 1 2 12 0.0803306
2015 p 1 2 13 0.0865664
2015 p 1 2 14 0.0514894
2015 p 1 2 15 0.0189252
2015 p 1 2 16 0.0122816
2015 p 1 2 17 0.00407892
2015 p 1 2 18 0.00364155
2015 p 1 2 19 0.00929821
2015 p 1 2 20 0.0153127
2015 N  1 99 1 0
2015 N  1 99 2 0
2015 N  1 99 3 0
2015 N  1 99 4 0
2015 N  1 99 5 0
2015 N  1 99 6 154.671
2015 N  1 99 7 1097.04
2015 N  1 99 8 368.848
2015 N  1 99 9 4803.9
2015 N  1 99 10 21650.6
2015 N  1 99 11 13664.5
2015 N  1 99 12 16920
2015 N  1 99 13 19706.5
2015 N  1 99 14 13834.2
2015 N  1 99 15 5882.54
2015 N  1 99 16 2056.31
2015 N  1 99 17 1199.19
2015 N  1 99 18 925.575
2015 N  1 99 19 1976.62
2015 N  1 99 20 4307.86
2015 a  1 99 1 0
2015 a  1 99 2 0
2015 a  1 99 3 0
2015 a  1 99 4 0
2015 a  1 99 5 0
2015 a  1 99 6 0.185
2015 a  1 99 7 0.310832
2015 a  1 99 8 0.21305
2015 a  1 99 9 0.367519
2015 a  1 99 10 0.344593
2015 a  1 99 11 0.350264
2015 a  1 99 12 0.402477
2015 a  1 99 13 0.427279
2015 a  1 99 14 0.478215
2015 a  1 99 15 0.537554
2015 a  1 99 16 0.462994
2015 a  1 99 17 0.551698
2015 a  1 99 18 0.474991
2015 a  1 99 19 0.499793
2015 a  1 99 20 0.620713
2015 N 99 1 1 0
2015 N 99 1 2 0
2015 N 99 1 3 0
2015 N 99 1 4 0
2015 N 99 1 5 0
2015 N 99 1 6 24.0733
2015 N 99 1 7 388.673
2015 N 99 1 8 34.5114
2015 N 99 1 9 2292.7
2015 N 99 1 10 8636.07
2015 N 99 1 11 5468.53
2015 N 99 1 12 8200.24
2015 N 99 1 13 10309.9
2015 N 99 1 14 8245.15
2015 N 99 1 15 3828.24
2015 N 99 1 16 723.159
2015 N 99 1 17 756.43
2015 N 99 1 18 530.291
2015 N 99 1 19 967.312
2015 N 99 1 20 2645.69
2015 a 99 1 1 0
2015 a 99 1 2 0
2015 a 99 1 3 0
2015 a 99 1 4 0
2015 a 99 1 5 0
2015 a 99 1 6 0.185
2015 a 99 1 7 0.377289
2015 a 99 1 8 0.20103
2015 a 99 1 9 0.42846
2015 a 99 1 10 0.438134
2015 a 99 1 11 0.458633
2015 a 99 1 12 0.508654
2015 a 99 1 13 0.528079
2015 a 99 1 14 0.568307
2015 a 99 1 15 0.6196
2015 a 99 1 16 0.672145
2015 a 99 1 17 0.637251
2015 a 99 1 18 0.616586
2015 a 99 1 19 0.655341
2015 a 99 1 20 0.719951
2015 N 99 2 1 0
2015 N 99 2 2 0
2015 N 99 2 3 0
2015 N 99 2 4 0
2015 N 99 2 5 0
2015 N 99 2 6 130.598
2015 N 99 2 7 708.365
2015 N 99 2 8 334.337
2015 N 99 2 9 2511.2
2015 N 99 2 10 13014.5
2015 N 99 2 11 8195.97
2015 N 99 2 12 8719.76
2015 N 99 2 13 9396.65
2015 N 99 2 14 5589.09
2015 N 99 2 15 2054.3
2015 N 99 2 16 1333.15
2015 N 99 2 17 442.76
2015 N 99 2 18 395.284
2015 N 99 2 19 1009.31
2015 N 99 2 20 1662.17
2015 a 99 2 1 0
2015 a 99 2 2 0
2015 a 99 2 3 0
2015 a 99 2 4 0
2015 a 99 2 5 0
2015 a 99 2 6 0.185
2015 a 99 2 7 0.274367
2015 a 99 2 8 0.21429
2015 a 99 2 9 0.31188
2015 a 99 2 10 0.282522
2015 a 99 2 11 0.277959
2015 a 99 2 12 0.302626
2015 a 99 2 13 0.316683
2015 a 99 2 14 0.345309
2015 a 99 2 15 0.384659
2015 a 99 2 16 0.349541
2015 a 99 2 17 0.405534
2015 a 99 2 18 0.285035
2015 a 99 2 19 0.350717
2015 a 99 2 20 0.462755
2015 N 99 99 1 0
2015 N 99 99 2 0
2015 N 99 99 3 0
2015 N 99 99 4 0
2015 N 99 99 5 0
2015 N 99 99 6 154.671
2015 N 99 99 7 1097.04
2015 N 99 99 8 368.848
2015 N 99 99 9 4803.9
2015 N 99 99 10 21650.6
2015 N 99 99 11 13664.5
2015 N 99 99 12 16920
2015 N 99 99 13 19706.5
2015 N 99 99 14 13834.2
2015 N 99 99 15 5882.54
2015 N 99 99 16 2056.31
2015 N 99 99 17 1199.19
2015 N 99 99 18 925.575
2015 N 99 99 19 1976.62
2015 N 99 99 20 4307.86
2015 a 99 99 1 0
2015 a 99 99 2 0
2015 a 99 99 3 0
2015 a 99 99 4 0
2015 a 99 99 5 0
2015 a 99 99 6 0.185
2015 a 99 99 7 0.310832
2015 a 99 99 8 0.21305
2015 a 99 99 9 0.367519
2015 a 99 99 10 0.344593
2015 a 99 99 11 0.350264
2015 a 99 99 12 0.402477
2015 a 99 99 13 0.427279
2015 a 99 99 14 0.478215
2015 a 99 99 15 0.537554
2015 a 99 99 16 0.462994
2015 a 99 99 17 0.551698
2015 a 99 99 18 0.474991
2015 a 99 99 19 0.499793
2015 a 99 99 20 0.620713
