year type stratum sex age value 
2012 Biomass 1 2 15 490.8
2012 Biomass 1 2 16 365.367
2012 Biomass 1 2 17 823.56
2012 Biomass 1 2 18 171.98
2012 Biomass 1 2 19 139.236
2012 Biomass 1 2 20 839.602
2012 N_Kimura   1 2 1 0
2012 N_Kimura   1 2 2 0
2012 N_Kimura   1 2 3 0
2012 N_Kimura   1 2 4 0
2012 N_Kimura   1 2 5 539.916
2012 N_Kimura   1 2 6 2002.3
2012 N_Kimura   1 2 7 9919.77
2012 N_Kimura   1 2 8 12117.9
2012 N_Kimura   1 2 9 12197.3
2012 N_Kimura   1 2 10 26571.3
2012 N_Kimura   1 2 11 22109.1
2012 N_Kimura   1 2 12 4760.04
2012 N_Kimura   1 2 13 3139.21
2012 N_Kimura   1 2 14 2281.4
2012 N_Kimura   1 2 15 2341.3
2012 N_Kimura   1 2 16 1368.01
2012 N_Kimura   1 2 17 3180.99
2012 N_Kimura   1 2 18 720.419
2012 N_Kimura   1 2 19 531.389
2012 N_Kimura   1 2 20 2222.23
2012 avg_wt_age 1 2 1 0
2012 avg_wt_age 1 2 2 0
2012 avg_wt_age 1 2 3 0
2012 avg_wt_age 1 2 4 0
2012 avg_wt_age 1 2 5 0.113508
2012 avg_wt_age 1 2 6 0.209329
2012 avg_wt_age 1 2 7 0.198659
2012 avg_wt_age 1 2 8 0.22782
2012 avg_wt_age 1 2 9 0.25665
2012 avg_wt_age 1 2 10 0.28256
2012 avg_wt_age 1 2 11 0.311371
2012 avg_wt_age 1 2 12 0.337505
2012 avg_wt_age 1 2 13 0.287773
2012 avg_wt_age 1 2 14 0.330612
2012 avg_wt_age 1 2 15 0.290665
2012 avg_wt_age 1 2 16 0.370328
2012 avg_wt_age 1 2 17 0.358988
2012 avg_wt_age 1 2 18 0.331008
2012 avg_wt_age 1 2 19 0.363316
2012 avg_wt_age 1 2 20 0.523876
2012 p 1 1 1 0
2012 p 1 1 2 0
2012 p 1 1 3 0
2012 p 1 1 4 0
2012 p 1 1 5 0.000744961
2012 p 1 1 6 0.00316508
2012 p 1 1 7 0.0316731
2012 p 1 1 8 0.0412354
2012 p 1 1 9 0.0570843
2012 p 1 1 10 0.0846674
2012 p 1 1 11 0.132545
2012 p 1 1 12 0.0517104
2012 p 1 1 13 0.0285471
2012 p 1 1 14 0.0296975
2012 p 1 1 15 0.0193725
2012 p 1 1 16 0.0154093
2012 p 1 1 17 0.0151527
2012 p 1 1 18 0.00937563
2012 p 1 1 19 0.00999031
2012 p 1 1 20 0.0763103
2012 p 1 2 1 0
2012 p 1 2 2 0
2012 p 1 2 3 0
2012 p 1 2 4 0
2012 p 1 2 5 0.00200334
2012 p 1 2 6 0.00742948
2012 p 1 2 7 0.036807
2012 p 1 2 8 0.044963
2012 p 1 2 9 0.0452578
2012 p 1 2 10 0.0985919
2012 p 1 2 11 0.0820353
2012 p 1 2 12 0.017662
2012 p 1 2 13 0.0116479
2012 p 1 2 14 0.00846506
2012 p 1 2 15 0.00868735
2012 p 1 2 16 0.00507595
2012 p 1 2 17 0.011803
2012 p 1 2 18 0.0026731
2012 p 1 2 19 0.0019717
2012 p 1 2 20 0.00824554
2012 N  1 99 1 0
2012 N  1 99 2 0
2012 N  1 99 3 0
2012 N  1 99 4 0
2012 N  1 99 5 534.183
2012 N  1 99 6 2059.24
2012 N  1 99 7 13310.4
2012 N  1 99 8 16754.2
2012 N  1 99 9 19892
2012 N  1 99 10 35619.8
2012 N  1 99 11 41707.5
2012 N  1 99 12 13483.8
2012 N  1 99 13 7812.63
2012 N  1 99 14 7417.59
2012 N  1 99 15 5453.95
2012 N  1 99 16 3981.69
2012 N  1 99 17 5239.31
2012 N  1 99 18 2341.89
2012 N  1 99 19 2325.03
2012 N  1 99 20 16435
2012 a  1 99 1 0
2012 a  1 99 2 0
2012 a  1 99 3 0
2012 a  1 99 4 0
2012 a  1 99 5 0.123875
2012 a  1 99 6 0.201991
2012 a  1 99 7 0.217129
2012 a  1 99 8 0.237762
2012 a  1 99 9 0.308372
2012 a  1 99 10 0.329652
2012 a  1 99 11 0.387603
2012 a  1 99 12 0.4765
2012 a  1 99 13 0.41208
2012 a  1 99 14 0.489588
2012 a  1 99 15 0.492055
2012 a  1 99 16 0.556432
2012 a  1 99 17 0.520179
2012 a  1 99 18 0.531388
2012 a  1 99 19 0.568686
2012 a  1 99 20 0.646845
2012 N 99 1 1 0
2012 N 99 1 2 0
2012 N 99 1 3 0
2012 N 99 1 4 0
2012 N 99 1 5 144.797
2012 N 99 1 6 615.191
2012 N 99 1 7 6156.24
2012 N 99 1 8 8014.84
2012 N 99 1 9 11095.4
2012 N 99 1 10 16456.6
2012 N 99 1 11 25762.4
2012 N 99 1 12 10050.9
2012 N 99 1 13 5548.64
2012 N 99 1 14 5772.25
2012 N 99 1 15 3765.41
2012 N 99 1 16 2995.08
2012 N 99 1 17 2945.19
2012 N 99 1 18 1822.32
2012 N 99 1 19 1941.8
2012 N 99 1 20 14832.3
2012 a 99 1 1 0
2012 a 99 1 2 0
2012 a 99 1 3 0
2012 a 99 1 4 0
2012 a 99 1 5 0.151757
2012 a 99 1 6 0.184766
2012 a 99 1 7 0.238593
2012 a 99 1 8 0.248602
2012 a 99 1 9 0.349379
2012 a 99 1 10 0.38449
2012 a 99 1 11 0.434785
2012 a 99 1 12 0.523975
2012 a 99 1 13 0.462801
2012 a 99 1 14 0.534904
2012 a 99 1 15 0.582366
2012 a 99 1 16 0.617736
2012 a 99 1 17 0.645736
2012 a 99 1 18 0.588519
2012 a 99 1 19 0.609218
2012 a 99 1 20 0.660132
2012 N 99 2 1 0
2012 N 99 2 2 0
2012 N 99 2 3 0
2012 N 99 2 4 0
2012 N 99 2 5 389.386
2012 N 99 2 6 1444.05
2012 N 99 2 7 7154.11
2012 N 99 2 8 8739.37
2012 N 99 2 9 8796.68
2012 N 99 2 10 19163.1
2012 N 99 2 11 15945.1
2012 N 99 2 12 3432.93
2012 N 99 2 13 2263.99
2012 N 99 2 14 1645.34
2012 N 99 2 15 1688.54
2012 N 99 2 16 986.603
2012 N 99 2 17 2294.12
2012 N 99 2 18 519.565
2012 N 99 2 19 383.236
2012 N 99 2 20 1602.67
2012 a 99 2 1 0
2012 a 99 2 2 0
2012 a 99 2 3 0
2012 a 99 2 4 0
2012 a 99 2 5 0.113508
2012 a 99 2 6 0.209329
2012 a 99 2 7 0.198659
2012 a 99 2 8 0.22782
2012 a 99 2 9 0.25665
2012 a 99 2 10 0.28256
2012 a 99 2 11 0.311371
2012 a 99 2 12 0.337505
2012 a 99 2 13 0.287773
2012 a 99 2 14 0.330612
2012 a 99 2 15 0.290665
2012 a 99 2 16 0.370328
2012 a 99 2 17 0.358988
2012 a 99 2 18 0.331008
2012 a 99 2 19 0.363316
2012 a 99 2 20 0.523876
2012 N 99 99 1 0
2012 N 99 99 2 0
2012 N 99 99 3 0
2012 N 99 99 4 0
2012 N 99 99 5 534.183
2012 N 99 99 6 2059.24
2012 N 99 99 7 13310.4
2012 N 99 99 8 16754.2
2012 N 99 99 9 19892
2012 N 99 99 10 35619.8
2012 N 99 99 11 41707.5
2012 N 99 99 12 13483.8
2012 N 99 99 13 7812.63
2012 N 99 99 14 7417.59
2012 N 99 99 15 5453.95
2012 N 99 99 16 3981.69
2012 N 99 99 17 5239.31
2012 N 99 99 18 2341.89
2012 N 99 99 19 2325.03
2012 N 99 99 20 16435
2012 a 99 99 1 0
2012 a 99 99 2 0
2012 a 99 99 3 0
2012 a 99 99 4 0
2012 a 99 99 5 0.123875
2012 a 99 99 6 0.201991
2012 a 99 99 7 0.217129
2012 a 99 99 8 0.237762
2012 a 99 99 9 0.308372
2012 a 99 99 10 0.329652
2012 a 99 99 11 0.387603
2012 a 99 99 12 0.4765
2012 a 99 99 13 0.41208
2012 a 99 99 14 0.489588
2012 a 99 99 15 0.492055
2012 a 99 99 16 0.556432
2012 a 99 99 17 0.520179
2012 a 99 99 18 0.531388
2012 a 99 99 19 0.568686
2012 a 99 99 20 0.646845
